Season,Route_Id,Route_Name,Day_Type_Name,Time_Period_Id,Time_Period_Name,Stop_Name,Total_Ons,Total_Offs,Number_Service_Days,Average_Ons,Average_Offs,Average_Flow,Year
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,Orient Heights,37523,1211,82,458,15,1987,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Alewife,0,98154,19,0,5166,0,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Quincy Adams,46179,1256,19,2430,66,4111,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Kendall/MIT,11401,18381,5,2280,3676,27316,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Central,4432,8274,19,233,435,1780,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Braintree,0,1239,5,0,248,0,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Quincy Center,4381,14,19,231,1,440,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Savin Hill,1665,51,19,88,3,465,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Shawmut,2647,0,19,139,0,153,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,South Station,1052,4914,19,55,259,1244,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Wollaston,0,3,19,0,0,440,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Alewife,0,6666,19,0,351,0,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Andrew,7977,6291,19,420,331,6010,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Ashmont,26837,0,19,1412,0,1412,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Broadway,4235,4287,19,223,226,6007,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Braintree,24021,0,19,1264,0,1264,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Charles/MGH,1248,26473,19,66,1393,2473,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Central,1024,8597,19,54,452,1054,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Davis,811,2643,19,43,139,351,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Downtown Crossing,13742,32805,19,723,1727,4779,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Fields Corner,9815,632,19,517,33,2192,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Harvard,682,10598,19,36,558,532,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,JFK/Umass,5854,5522,19,308,291,5921,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Kendall/MIT,362,19747,19,19,1039,1453,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,North Quincy,16281,417,19,857,22,3534,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Park Street,9065,27660,19,477,1456,3801,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Porter,456,2070,19,24,109,447,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Quincy Adams,12686,1058,19,668,56,1876,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Quincy Center,15900,250,19,837,13,2700,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Savin Hill,3694,311,19,194,16,2370,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Shawmut,6016,392,19,317,21,1708,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,South Station,15406,19677,19,811,1036,5783,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Wollaston,0,17,19,0,1,2699,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Alewife,0,23247,19,0,1224,0,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Andrew,27012,8303,19,1422,437,17628,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Ashmont,65346,0,19,3439,0,3439,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Broadway,27141,13454,19,1428,708,18348,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Braintree,33191,0,19,1747,0,1747,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Charles/MGH,13747,41343,19,724,2176,10245,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Central,7363,35223,19,388,1854,4377,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Davis,3654,12492,19,192,657,1224,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Downtown Crossing,50820,108989,19,2675,5736,14296,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Fields Corner,25842,4459,19,1360,235,5440,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Harvard,4257,48885,19,224,2573,2028,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,JFK/Umass,26881,23113,19,1415,1216,16643,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Kendall/MIT,3707,87335,19,195,4597,5843,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,North Quincy,64500,3414,19,3395,180,10198,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Park Street,36574,85957,19,1925,4524,11697,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Porter,2638,9090,19,139,478,1689,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Wollaston,19,521,19,1,27,2681,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Charles/MGH,10178,10631,5,2036,2126,27989,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Davis,392,12770,19,21,672,544,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,North Quincy,47721,288,5,9544,58,10793,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Andrew,11157,6040,19,587,318,5578,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Quincy Center,56102,1417,19,2953,75,6989,2018
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,Revere Beach,28265,1323,82,345,16,1126,2017
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Central,31922,16022,5,6384,3204,26930,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Downtown Crossing,8625,9046,19,454,476,1291,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Savin Hill,17122,1801,19,901,95,6246,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Park Street,61937,58147,5,12387,11629,28551,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Alewife,3120,0,19,164,0,164,2018
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,Suffolk Downs,4531,261,82,55,3,1544,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Ashmont,17817,0,19,938,0,938,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Davis,31788,1804,5,6358,361,11540,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Fields Corner,1400,575,19,74,30,212,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Shawmut,17437,809,19,918,43,4314,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Porter,2143,21604,5,429,4321,11769,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Andrew,1703,4855,19,90,256,2212,2018
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,State Street,483,151881,82,6,1852,1428,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Broadway,15796,4796,19,831,252,6157,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Downtown Crossing,39725,34394,5,7945,6879,25680,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Harvard,4371,8091,19,230,426,1584,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,South Station,73074,91886,19,3846,4836,17358,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Quincy Adams,1507,41,5,301,8,682,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Ashmont,0,7576,19,0,399,0,2018
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,Wood Island,19373,1723,82,236,21,2202,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Braintree,8770,0,19,462,0,462,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Fields Corner,2367,14380,5,473,2876,5609,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,JFK/Umass,1931,1158,19,102,61,577,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Kendall/MIT,3864,3662,19,203,193,1982,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,North Quincy,5273,37,19,278,2,305,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Park Street,18981,7315,19,999,385,1905,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Porter,469,7850,19,25,413,1195,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Quincy Adams,101,4,19,5,0,12,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Quincy Center,361,24,19,19,1,30,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Savin Hill,453,100,19,24,5,231,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Shawmut,480,148,19,25,8,169,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,South Station,13056,1526,19,687,80,1313,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Wollaston,0,0,19,0,0,30,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Alewife,0,598,19,0,31,0,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Andrew,146,130,19,8,7,56,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Ashmont,354,0,19,19,0,19,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Broadway,383,75,19,20,4,72,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Braintree,19,0,19,1,0,1,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Charles/MGH,539,202,19,28,11,248,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Central,855,1364,19,45,72,234,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Davis,24,2461,19,1,130,31,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Downtown Crossing,1167,1146,19,61,60,180,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Fields Corner,134,89,19,7,5,23,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Harvard,951,1057,19,50,56,228,2018
Fall 2018,Red,Red Line,Weekday,9,Night,JFK/Umass,196,172,19,10,9,55,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Kendall/MIT,736,502,19,39,26,261,2018
Fall 2018,Red,Red Line,Weekday,9,Night,North Quincy,531,0,19,28,0,31,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Park Street,2231,1280,19,117,67,231,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Porter,55,1356,19,3,71,160,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Quincy Adams,10,0,19,1,0,2,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Quincy Center,41,8,19,2,0,3,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Savin Hill,35,34,19,2,2,23,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Shawmut,46,12,19,2,1,20,2018
Fall 2018,Red,Red Line,Weekday,9,Night,South Station,2130,97,19,112,5,179,2018
Fall 2018,Red,Red Line,Weekday,9,Night,Wollaston,0,0,19,0,0,3,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Alewife,0,27065,5,0,5413,0,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Andrew,13433,5588,5,2687,1118,23783,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Ashmont,24082,0,5,4816,0,4816,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Broadway,9839,4798,5,1968,960,24791,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Braintree,1944,0,5,389,0,389,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Charles/MGH,11314,10509,5,2263,2102,28712,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Central,15169,35272,5,3034,7054,23296,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Davis,1689,33468,5,338,6694,5413,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Downtown Crossing,43183,45118,5,8637,9024,27793,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Fields Corner,13503,2254,5,2701,451,8090,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Harvard,13187,51360,5,2637,10272,15661,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,JFK/Umass,17029,5540,5,3406,1108,22214,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Charles/MGH,28256,11518,19,1487,606,15027,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Harvard,55705,12205,5,11141,2441,23750,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Wollaston,0,118,19,0,6,6983,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Quincy Center,3305,175,5,661,35,1308,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Broadway,1706,2928,19,90,154,2378,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Central,34046,67695,19,1792,3563,15389,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,JFK/Umass,5434,16905,5,1087,3381,9271,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Savin Hill,5911,748,5,1182,150,9123,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Alewife,0,21640,19,0,1139,0,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Andrew,20075,7281,19,1057,383,11218,2018
Fall 2017,Blue,Blue Line,Weekday,2,Early Am,Wonderland,65393,0,82,797,0,797,2017
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Kendall/MIT,17530,11780,5,3506,2356,28080,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Ashmont,38462,0,19,2024,0,2024,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Airport,110241,10442,82,1344,127,7979,2017
Fall 2018,Red,Red Line,Saturday,10,Off Peak,North Quincy,328,41145,5,66,8229,1244,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Broadway,14757,9001,19,777,474,11521,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Shawmut,5776,655,5,1155,131,5841,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Braintree,0,513,19,0,27,0,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Aquarium,6181,114044,82,75,1391,9374,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Davis,1625,96803,19,86,5095,5166,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Park Street,53299,70175,5,10660,14035,24614,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Braintree,12545,0,19,660,0,660,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,South Station,33870,16925,5,6774,3385,28180,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Charles/MGH,5785,1543,19,304,81,2023,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Beachmont,90806,1341,82,1107,16,4738,2017
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Downtown Crossing,85269,70884,19,4488,3731,12379,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Porter,19901,2351,5,3980,470,15050,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Quincy Adams,22,1488,5,4,298,248,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Quincy Center,137,3616,5,27,723,541,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Savin Hill,680,6300,5,136,1260,8011,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Shawmut,207,7832,5,41,1566,4084,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,South Station,19060,28107,5,3812,5621,23871,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Wollaston,0,33,5,0,7,1237,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Alewife,20279,0,5,4056,0,4056,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Andrew,3867,11042,5,773,2208,16481,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Ashmont,0,15370,5,0,3074,0,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Broadway,4136,9058,5,827,1812,17916,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Braintree,0,1306,5,0,261,0,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Charles/MGH,8662,9514,5,1732,1903,21712,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Central,27035,13661,5,5407,2732,21054,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Davis,24079,1305,5,4816,261,8611,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Downtown Crossing,28680,28515,5,5736,5703,19526,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Fields Corner,1549,10956,5,310,2191,4289,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Harvard,44185,8938,5,8837,1788,18380,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,JFK/Umass,3079,13010,5,616,2602,7247,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Kendall/MIT,14369,10229,5,2874,2046,21882,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,North Quincy,244,31836,5,49,6367,1102,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Park Street,39846,50941,5,7969,10188,19493,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Porter,15455,1856,5,3091,371,11330,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Quincy Adams,10,1377,5,2,275,261,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Quincy Center,126,2954,5,25,591,535,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Savin Hill,562,5086,5,112,1017,6170,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Shawmut,142,6215,5,28,1243,3074,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,South Station,17551,20676,5,3510,4135,18901,2018
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Wollaston,0,6,5,0,1,1101,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Alewife,0,1971,19,0,104,0,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Andrew,3181,1024,19,167,54,1442,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Ashmont,259,0,19,14,0,14,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Broadway,1048,950,19,55,50,1447,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Braintree,1076,0,19,57,0,57,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Charles/MGH,171,4900,19,9,258,620,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Central,365,2269,19,19,119,299,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Davis,257,600,19,14,32,104,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Downtown Crossing,3551,7111,19,187,374,1056,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Fields Corner,4334,20,19,228,1,380,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Central,8574,2372,19,451,125,1551,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Fields Corner,10215,2705,19,538,142,1502,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Bowdoin,0,62603,82,0,763,0,2017
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Davis,5137,392,19,270,21,414,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Harvard,27191,59920,19,1431,3154,13666,2018
Fall 2018,Red,Red Line,Saturday,10,Off Peak,Wollaston,0,6,5,0,1,1307,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Charles/MGH,16352,26149,19,861,1376,9050,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,JFK/Umass,32229,7875,19,1696,414,5309,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Central,13003,37661,19,684,1982,5673,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Kendall/MIT,64157,23644,19,3377,1244,17160,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Davis,2350,22433,19,124,1181,1139,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,North Quincy,18719,1864,19,985,98,2372,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Downtown Crossing,56453,85000,19,2971,4474,10641,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Park Street,86316,52743,19,4543,2776,14146,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Fields Corner,22122,2814,19,1164,148,3594,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Porter,2635,68960,19,139,3629,10175,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Harvard,9403,59900,19,495,3153,3015,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Quincy Adams,9669,863,19,509,45,925,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,JFK/Umass,34216,20843,19,1801,1097,10544,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Quincy Center,13071,2365,19,688,124,1488,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Kendall/MIT,13462,52968,19,709,2788,6970,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Savin Hill,3866,959,19,203,50,1655,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,North Quincy,41863,2918,19,2203,154,5716,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Shawmut,3883,668,19,204,35,1107,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Park Street,50541,70975,19,2660,3736,9565,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,South Station,118666,14829,19,6246,780,11622,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Porter,2122,17680,19,112,931,2196,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Wollaston,100,170,19,5,9,1485,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Quincy Adams,21960,781,19,1156,41,1775,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Alewife,0,43018,19,0,2264,0,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Quincy Center,37885,1875,19,1994,99,3670,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Savin Hill,10770,705,19,567,37,4124,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Shawmut,11213,691,19,590,36,2578,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,South Station,52554,40724,19,2766,2143,12143,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Wollaston,10,79,19,1,4,3667,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Alewife,0,31160,19,0,1640,0,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Andrew,11791,5488,19,621,289,5518,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Ashmont,20691,0,19,1089,0,1089,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Broadway,7634,5177,19,402,272,5648,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Braintree,6611,0,19,348,0,348,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Charles/MGH,11393,12884,19,600,678,5693,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Central,11836,26941,19,623,1418,5084,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Davis,783,25370,19,41,1335,1640,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Downtown Crossing,36323,54611,19,1912,2874,5793,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Fields Corner,13413,2965,19,706,156,1830,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Harvard,11518,34134,19,606,1797,3894,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,JFK/Umass,32843,7211,19,1729,380,5187,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Kendall/MIT,17614,14088,19,927,741,5879,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,North Quincy,11513,1238,19,606,65,1811,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Park Street,36716,37112,19,1932,1953,5772,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Porter,1318,19551,19,69,1029,2934,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Quincy Adams,5750,701,19,303,37,614,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Quincy Center,13500,986,19,711,52,1272,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Savin Hill,4736,1004,19,249,53,2026,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Shawmut,4183,556,19,220,29,1280,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,South Station,34954,13908,19,1840,732,6755,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Wollaston,0,35,19,0,2,1271,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Government Center,144,284533,82,2,3470,763,2017
Fall 2018,Red,Red Line,Sunday,11,Off Peak,Alewife,0,19617,5,0,3923,0,2018
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Downtown Crossing,10885,11902,19,573,626,2341,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Maverick,239147,16866,82,2916,206,10690,2017
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Fields Corner,358,8182,19,19,431,656,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Orient Heights,110837,2702,82,1352,33,6236,2017
Fall 2018,Red,Red Line,Weekday,8,Late Evening,Harvard,13686,1277,19,720,67,1224,2018
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Revere Beach,69149,3124,82,843,38,3647,2017
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Suffolk Downs,15114,469,82,184,6,4917,2017
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,State Street,1614,423301,82,20,5162,4232,2017
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Wood Island,46719,3592,82,570,44,6762,2017
Fall 2017,Blue,Blue Line,Weekday,3,Am Peak,Wonderland,233063,0,82,2842,0,2842,2017
Fall 2017,Blue,Blue Line,Weekday,4,Midday Base,Airport,113660,20596,82,1386,251,5290,2017
Fall 2017,Blue,Blue Line,Weekday,4,Midday Base,Aquarium,14096,70624,82,172,861,6535,2017
